,DateTime,Date,index,Open,High,Low,Close,Adj Close,Volume,VIX_Log_Change,VIX_High_Low_Spread
18,2022-11-21 11:00:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
19,2022-11-21 11:05:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
20,2022-11-21 11:10:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
21,2022-11-21 11:15:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
22,2022-11-21 11:20:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
23,2022-11-21 11:25:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
24,2022-11-21 11:30:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
25,2022-11-21 11:35:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
26,2022-11-21 11:40:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
27,2022-11-21 11:45:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
28,2022-11-21 11:50:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
29,2022-11-21 11:55:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
30,2022-11-21 12:00:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
31,2022-11-21 12:05:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
32,2022-11-21 12:10:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
33,2022-11-21 12:15:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
34,2022-11-21 12:20:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
35,2022-11-21 12:25:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
36,2022-11-21 12:30:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
37,2022-11-21 12:35:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
38,2022-11-21 12:40:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
39,2022-11-21 12:45:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
40,2022-11-21 12:50:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
41,2022-11-21 12:55:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
42,2022-11-21 13:00:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
43,2022-11-21 13:05:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
44,2022-11-21 13:10:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
45,2022-11-21 13:15:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
46,2022-11-21 13:20:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
47,2022-11-21 13:25:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
48,2022-11-21 13:30:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
49,2022-11-21 13:35:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
50,2022-11-21 13:40:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
51,2022-11-21 13:45:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
52,2022-11-21 13:50:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
53,2022-11-21 13:55:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
54,2022-11-21 14:00:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
55,2022-11-21 14:05:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
56,2022-11-21 14:10:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
57,2022-11-21 14:15:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
58,2022-11-21 14:20:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
59,2022-11-21 14:25:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
60,2022-11-21 14:30:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
61,2022-11-21 14:35:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
62,2022-11-21 14:40:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
63,2022-11-21 14:45:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
64,2022-11-21 14:50:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
65,2022-11-21 14:55:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
66,2022-11-21 15:00:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
67,2022-11-21 15:05:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
68,2022-11-21 15:10:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
69,2022-11-21 15:15:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
70,2022-11-21 15:20:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
71,2022-11-21 15:25:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
72,2022-11-21 15:30:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
73,2022-11-21 15:35:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
74,2022-11-21 15:40:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
75,2022-11-21 15:45:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
76,2022-11-21 15:50:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
77,2022-11-21 15:55:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
78,2022-11-21 16:00:00,2022-11-21,0,24.049999,24.120001,22.299999,22.360001,22.360001,0.0,0.0,1.8200019999999988
79,2022-11-22 09:30:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,-0.04903616713382087,1.4299980000000012
80,2022-11-22 09:35:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
81,2022-11-22 09:40:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
82,2022-11-22 09:45:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
83,2022-11-22 09:50:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
84,2022-11-22 09:55:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
85,2022-11-22 10:00:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
86,2022-11-22 10:05:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
87,2022-11-22 10:10:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
88,2022-11-22 10:15:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
89,2022-11-22 10:20:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
90,2022-11-22 10:25:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
91,2022-11-22 10:30:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
92,2022-11-22 10:35:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
93,2022-11-22 10:40:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
94,2022-11-22 10:45:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
95,2022-11-22 10:50:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
96,2022-11-22 10:55:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
97,2022-11-22 11:00:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
98,2022-11-22 11:05:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
99,2022-11-22 11:10:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
100,2022-11-22 11:15:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
101,2022-11-22 11:20:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
102,2022-11-22 11:25:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
103,2022-11-22 11:30:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
104,2022-11-22 11:35:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
105,2022-11-22 11:40:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
106,2022-11-22 11:45:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
107,2022-11-22 11:50:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
108,2022-11-22 11:55:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
109,2022-11-22 12:00:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
110,2022-11-22 12:05:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
111,2022-11-22 12:10:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
112,2022-11-22 12:15:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
113,2022-11-22 12:20:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
114,2022-11-22 12:25:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
115,2022-11-22 12:30:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
116,2022-11-22 12:35:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
117,2022-11-22 12:40:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
118,2022-11-22 12:45:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
119,2022-11-22 12:50:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
120,2022-11-22 12:55:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
121,2022-11-22 13:00:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
122,2022-11-22 13:05:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
123,2022-11-22 13:10:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
124,2022-11-22 13:15:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
125,2022-11-22 13:20:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
126,2022-11-22 13:25:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
127,2022-11-22 13:30:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
128,2022-11-22 13:35:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
129,2022-11-22 13:40:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
130,2022-11-22 13:45:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
131,2022-11-22 13:50:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
132,2022-11-22 13:55:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
133,2022-11-22 14:00:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
134,2022-11-22 14:05:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
135,2022-11-22 14:10:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
136,2022-11-22 14:15:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
137,2022-11-22 14:20:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
138,2022-11-22 14:25:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
139,2022-11-22 14:30:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
140,2022-11-22 14:35:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
141,2022-11-22 14:40:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
142,2022-11-22 14:45:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
143,2022-11-22 14:50:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
144,2022-11-22 14:55:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
145,2022-11-22 15:00:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
146,2022-11-22 15:05:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
147,2022-11-22 15:10:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
148,2022-11-22 15:15:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
149,2022-11-22 15:20:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
150,2022-11-22 15:25:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
151,2022-11-22 15:30:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
152,2022-11-22 15:35:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
153,2022-11-22 15:40:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
154,2022-11-22 15:45:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
155,2022-11-22 15:50:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
156,2022-11-22 15:55:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
157,2022-11-22 16:00:00,2022-11-22,1,22.59,22.709999,21.280001,21.290001,21.290001,0.0,0.0,1.4299980000000012
158,2022-11-23 09:30:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,-0.045156613987191625,1.4600009999999983
159,2022-11-23 09:35:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
160,2022-11-23 09:40:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
161,2022-11-23 09:45:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
162,2022-11-23 09:50:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
163,2022-11-23 09:55:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
164,2022-11-23 10:00:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
165,2022-11-23 10:05:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
166,2022-11-23 10:10:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
167,2022-11-23 10:15:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
168,2022-11-23 10:20:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
169,2022-11-23 10:25:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
170,2022-11-23 10:30:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
171,2022-11-23 10:35:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
172,2022-11-23 10:40:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
173,2022-11-23 10:45:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
174,2022-11-23 10:50:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
175,2022-11-23 10:55:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
176,2022-11-23 11:00:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
177,2022-11-23 11:05:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
178,2022-11-23 11:10:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
179,2022-11-23 11:15:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
180,2022-11-23 11:20:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
181,2022-11-23 11:25:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
182,2022-11-23 11:30:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
183,2022-11-23 11:35:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
184,2022-11-23 11:40:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
185,2022-11-23 11:45:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
186,2022-11-23 11:50:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
187,2022-11-23 11:55:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
188,2022-11-23 12:00:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
189,2022-11-23 12:05:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
190,2022-11-23 12:10:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
191,2022-11-23 12:15:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
192,2022-11-23 12:20:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
193,2022-11-23 12:25:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
194,2022-11-23 12:30:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
195,2022-11-23 12:35:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
196,2022-11-23 12:40:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
197,2022-11-23 12:45:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
198,2022-11-23 12:50:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
199,2022-11-23 12:55:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
200,2022-11-23 13:00:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
201,2022-11-23 13:05:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
202,2022-11-23 13:10:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
203,2022-11-23 13:15:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
204,2022-11-23 13:20:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
205,2022-11-23 13:25:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
206,2022-11-23 13:30:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
207,2022-11-23 13:35:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
208,2022-11-23 13:40:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
209,2022-11-23 13:45:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
210,2022-11-23 13:50:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
211,2022-11-23 13:55:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
212,2022-11-23 14:00:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
213,2022-11-23 14:05:00,2022-11-23,2,21.49,21.780001,20.32,20.35,20.35,0.0,0.0,1.4600009999999983
